,사고지역관리번호,사고년도,사고유형구분,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,lat,lon,사고다발지역폴리곤정보,데이터기준일자,구
9925,2019038,2018,자전거,11260005,서울특별시 중랑구5,서울특별시 중랑구 면목동(면목초등학교정문 부근),4,4,1,0,2,1,37.59089025,127.08686741,"{type:Polygon,coordinates:[[[127.08866405,37.59089025],[127.08862952,37.59061252],[127.08852729,37.59034545],[127.08836126,37.59009933],[127.08813782,37.58988359],[127.08786557,37.58970654],[127.08755496,37.58957498],[127.08721792,37.58949397],[127.08686741,37.58946661],[127.08651691,37.58949397],[127.08617987,37.58957498],[127.08586926,37.58970654],[127.08559701,37.58988359],[127.08537357,37.59009933],[127.08520754,37.59034545],[127.08510531,37.59061252],[127.08507078,37.59089025],[127.08510531,37.59116799],[127.08520754,37.59143505],[127.08537357,37.59168117],[127.08559701,37.5918969],[127.08586926,37.59207395],[127.08617987,37.5922055],[127.08651691,37.59228651],[127.08686741,37.59231387],[127.08721792,37.59228651],[127.08755496,37.5922055],[127.08786557,37.59207395],[127.08813782,37.5918969],[127.08836126,37.59168117],[127.08852729,37.59143505],[127.08862952,37.59116799],[127.08866405,37.59089025]]]}",2019-10-10,중랑구
9926,2019038,2018,자전거,11260006,서울특별시 중랑구6,서울특별시 중랑구 망우동(망우역사거리 부근),4,4,0,0,1,3,37.59825836,127.09381162,"{type:Polygon,coordinates:[[[127.09560825,37.59825836],[127.09557373,37.59798065],[127.09547149,37.59771361],[127.09530546,37.59746751],[127.09508203,37.59725179],[127.09480977,37.59707476],[127.09449916,37.59694322],[127.09416212,37.59686221],[127.09381162,37.59683486],[127.09346111,37.59686221],[127.09312408,37.59694322],[127.09281346,37.59707476],[127.09254121,37.59725179],[127.09231778,37.59746751],[127.09215175,37.59771361],[127.09204951,37.59798065],[127.09201499,37.59825836],[127.09204951,37.59853606],[127.09215175,37.5988031],[127.09231778,37.5990492],[127.09254121,37.59926491],[127.09281346,37.59944193],[127.09312408,37.59957347],[127.09346111,37.59965448],[127.09381162,37.59968183],[127.09416212,37.59965448],[127.09449916,37.59957347],[127.09480977,37.59944193],[127.09508203,37.59926491],[127.09530546,37.5990492],[127.09547149,37.5988031],[127.09557373,37.59853606],[127.09560825,37.59825836]]]}",2019-10-10,중랑구
9927,2019038,2018,자전거,11290001,서울특별시 성북구1,서울특별시 성북구 석관동(동원베네스트 부근),6,6,0,2,4,0,37.61151527,127.05834586,"{type:Polygon,coordinates:[[[127.06014249,37.61151527],[127.06010797,37.61123761],[127.06000573,37.61097062],[127.05983971,37.61072456],[127.05961627,37.61050889],[127.05934402,37.61033189],[127.0590334,37.61020037],[127.05869637,37.61011937],[127.05834586,37.61009203],[127.05799536,37.61011937],[127.05765832,37.61020037],[127.05734771,37.61033189],[127.05707545,37.61050889],[127.05685202,37.61072456],[127.05668599,37.61097062],[127.05658375,37.61123761],[127.05654923,37.61151527],[127.05658375,37.61179293],[127.05668599,37.61205992],[127.05685202,37.61230597],[127.05707545,37.61252164],[127.05734771,37.61269864],[127.05765832,37.61283015],[127.05799536,37.61291114],[127.05834586,37.61293849],[127.05869637,37.61291114],[127.0590334,37.61283015],[127.05934402,37.61269864],[127.05961627,37.61252164],[127.05983971,37.61230597],[127.06000573,37.61205992],[127.06010797,37.61179293],[127.06014249,37.61151527]]]}",2019-10-10,성북구
9928,2019038,2018,자전거,11290002,서울특별시 성북구2,서울특별시 성북구 보문동7가(대광중고교삼거리 부근),5,8,0,2,6,0,37.57792194,127.02320592,"{type:Polygon,coordinates:[[[127.02500255,37.57792194],[127.02496803,37.57764416],[127.02486579,37.57737705],[127.02469977,37.57713088],[127.02447633,37.57691511],[127.02420408,37.57673803],[127.02389347,37.57660644],[127.02355643,37.57652542],[127.02320592,37.57649806],[127.02285542,37.57652542],[127.02251838,37.57660644],[127.02220777,37.57673803],[127.02193551,37.57691511],[127.02171208,37.57713088],[127.02154605,37.57737705],[127.02144382,37.57764416],[127.02140929,37.57792194],[127.02144382,37.57819973],[127.02154605,37.57846684],[127.02171208,37.578713],[127.02193551,37.57892877],[127.02220777,37.57910584],[127.02251838,37.57923742],[127.02285542,37.57931845],[127.02320592,37.57934581],[127.02355643,37.57931845],[127.02389347,37.57923742],[127.02420408,37.57910584],[127.02447633,37.57892877],[127.02469977,37.578713],[127.02486579,37.57846684],[127.02496803,37.57819973],[127.02500255,37.57792194]]]}",2019-10-10,성북구
9929,2019038,2018,자전거,11290003,서울특별시 성북구3,서울특별시 성북구 하월곡동(길음삼부컨비니언아파트 부근),5,5,0,1,4,0,37.60280286,127.02520597,"{type:Polygon,coordinates:[[[127.0270026,37.60280286],[127.02696808,37.60252517],[127.02686584,37.60225815],[127.02669982,37.60201206],[127.02647638,37.60179636],[127.02620413,37.60161934],[127.02589351,37.6014878],[127.02555648,37.6014068],[127.02520597,37.60137945],[127.02485547,37.6014068],[127.02451843,37.6014878],[127.02420782,37.60161934],[127.02393556,37.60179636],[127.02371213,37.60201206],[127.0235461,37.60225815],[127.02344386,37.60252517],[127.02340934,37.60280286],[127.02344386,37.60308055],[127.0235461,37.60334757],[127.02371213,37.60359365],[127.02393556,37.60380935],[127.02420782,37.60398636],[127.02451843,37.6041179],[127.02485547,37.60419889],[127.02520597,37.60422624],[127.02555648,37.60419889],[127.02589351,37.6041179],[127.02620413,37.60398636],[127.02647638,37.60380935],[127.02669982,37.60359365],[127.02686584,37.60334757],[127.02696808,37.60308055],[127.0270026,37.60280286]]]}",2019-10-10,성북구
9930,2019038,2018,자전거,11290004,서울특별시 성북구4,서울특별시 성북구 장위동(도시빌라 부근),4,4,0,2,2,0,37.61751353,127.04250575,"{type:Polygon,coordinates:[[[127.04430238,37.61751353],[127.04426786,37.6172359],[127.04416562,37.61696893],[127.04399959,37.61672289],[127.04377616,37.61650723],[127.0435039,37.61633025],[127.04319329,37.61619873],[127.04285625,37.61611775],[127.04250575,37.6160904],[127.04215524,37.61611775],[127.04181821,37.61619873],[127.04150759,37.61633025],[127.04123534,37.61650723],[127.0410119,37.61672289],[127.04084588,37.61696893],[127.04074364,37.6172359],[127.04070912,37.61751353],[127.04074364,37.61779117],[127.04084588,37.61805814],[127.0410119,37.61830417],[127.04123534,37.61851982],[127.04150759,37.6186968],[127.04181821,37.61882831],[127.04215524,37.61890929],[127.04250575,37.61893664],[127.04285625,37.61890929],[127.04319329,37.61882831],[127.0435039,37.6186968],[127.04377616,37.61851982],[127.04399959,37.61830417],[127.04416562,37.61805814],[127.04426786,37.61779117],[127.04430238,37.61751353]]]}",2019-10-10,성북구
9931,2019038,2018,자전거,11290005,서울특별시 성북구5,서울특별시 성북구 하월곡동(종암사거리 부근),4,4,0,1,3,0,37.60381442,127.03158462,"{type:Polygon,coordinates:[[[127.03338125,37.60381442],[127.03334673,37.60353673],[127.03324449,37.60326971],[127.03307846,37.60302363],[127.03285503,37.60280793],[127.03258277,37.60263091],[127.03227216,37.60249938],[127.03193513,37.60241838],[127.03158462,37.60239103],[127.03123411,37.60241838],[127.03089708,37.60249938],[127.03058647,37.60263091],[127.03031421,37.60280793],[127.03009078,37.60302363],[127.02992475,37.60326971],[127.02982251,37.60353673],[127.02978799,37.60381442],[127.02982251,37.60409211],[127.02992475,37.60435912],[127.03009078,37.6046052],[127.03031421,37.60482089],[127.03058647,37.60499791],[127.03089708,37.60512944],[127.03123411,37.60521044],[127.03158462,37.60523778],[127.03193513,37.60521044],[127.03227216,37.60512944],[127.03258277,37.60499791],[127.03285503,37.60482089],[127.03307846,37.6046052],[127.03324449,37.60435912],[127.03334673,37.60409211],[127.03338125,37.60381442]]]}",2019-10-10,성북구
9932,2019038,2018,자전거,11305001,서울특별시 강북구1,서울특별시 강북구 수유동(광산사거리 부근),6,6,0,2,4,0,37.64222497,127.02369247,"{type:Polygon,coordinates:[[[127.0254891,37.64222497],[127.02545458,37.64194743],[127.02535234,37.64168055],[127.02518631,37.64143459],[127.02496288,37.64121901],[127.02469062,37.64104208],[127.02438001,37.64091061],[127.02404297,37.64082965],[127.02369247,37.64080232],[127.02334196,37.64082965],[127.02300493,37.64091061],[127.02269431,37.64104208],[127.02242206,37.64121901],[127.02219863,37.64143459],[127.0220326,37.64168055],[127.02193036,37.64194743],[127.02189584,37.64222497],[127.02193036,37.64250252],[127.0220326,37.64276939],[127.02219863,37.64301535],[127.02242206,37.64323093],[127.02269431,37.64340785],[127.02300493,37.64353931],[127.02334196,37.64362027],[127.02369247,37.6436476],[127.02404297,37.64362027],[127.02438001,37.64353931],[127.02469062,37.64340785],[127.02496288,37.64323093],[127.02518631,37.64301535],[127.02535234,37.64276939],[127.02545458,37.64250252],[127.0254891,37.64222497]]]}",2019-10-10,강북구
9933,2019038,2018,자전거,11305002,서울특별시 강북구2,서울특별시 강북구 번동(번동사거리 부근),5,5,0,2,3,0,37.63527918,127.03300472,"{type:Polygon,coordinates:[[[127.03480135,37.63527918],[127.03476683,37.63500161],[127.03466459,37.63473471],[127.03449857,37.63448873],[127.03427513,37.63427312],[127.03400288,37.63409618],[127.03369226,37.6339647],[127.03335523,37.63388373],[127.03300472,37.63385639],[127.03265422,37.63388373],[127.03231718,37.6339647],[127.03200657,37.63409618],[127.03173431,37.63427312],[127.03151088,37.63448873],[127.03134485,37.63473471],[127.03124262,37.63500161],[127.03120809,37.63527918],[127.03124262,37.63555675],[127.03134485,37.63582365],[127.03151088,37.63606963],[127.03173431,37.63628523],[127.03200657,37.63646217],[127.03231718,37.63659365],[127.03265422,37.63667461],[127.03300472,37.63670195],[127.03335523,37.63667461],[127.03369226,37.63659365],[127.03400288,37.63646217],[127.03427513,37.63628523],[127.03449857,37.63606963],[127.03466459,37.63582365],[127.03476683,37.63555675],[127.03480135,37.63527918]]]}",2019-10-10,강북구
9934,2019038,2018,자전거,11305003,서울특별시 강북구3,서울특별시 강북구 수유동(심외과의원 부근),5,5,0,0,5,0,37.63641444,127.02310879,"{type:Polygon,coordinates:[[[127.02490542,37.63641444],[127.0248709,37.63613687],[127.02476866,37.63586997],[127.02460263,37.63562399],[127.0243792,37.63540839],[127.02410694,37.63523145],[127.02379633,37.63509997],[127.02345929,37.63501901],[127.02310879,37.63499167],[127.02275828,37.63501901],[127.02242125,37.63509997],[127.02211063,37.63523145],[127.02183838,37.63540839],[127.02161495,37.63562399],[127.02144892,37.63586997],[127.02134668,37.63613687],[127.02131216,37.63641444],[127.02134668,37.636692],[127.02144892,37.6369589],[127.02161495,37.63720487],[127.02183838,37.63742047],[127.02211063,37.6375974],[127.02242125,37.63772888],[127.02275828,37.63780984],[127.02310879,37.63783718],[127.02345929,37.63780984],[127.02379633,37.63772888],[127.02410694,37.6375974],[127.0243792,37.63742047],[127.02460263,37.63720487],[127.02476866,37.6369589],[127.0248709,37.636692],[127.02490542,37.63641444]]]}",2019-10-10,강북구
9935,2019038,2018,자전거,11320001,서울특별시 도봉구1,서울특별시 도봉구 도봉동(벽운빌딩 부근),6,6,0,2,3,1,37.67125927,127.04248901,"{type:Polygon,coordinates:[[[127.04428564,37.67125927],[127.04425112,37.67098183],[127.04414888,37.67071506],[127.04398285,37.67046919],[127.04375942,37.67025369],[127.04348716,37.67007684],[127.04317655,37.66994542],[127.04283951,37.66986449],[127.04248901,37.66983717],[127.0421385,37.66986449],[127.04180147,37.66994542],[127.04149086,37.67007684],[127.0412186,37.67025369],[127.04099517,37.67046919],[127.04082914,37.67071506],[127.0407269,37.67098183],[127.04069238,37.67125927],[127.0407269,37.6715367],[127.04082914,37.67180348],[127.04099517,37.67204933],[127.0412186,37.67226483],[127.04149086,37.67244168],[127.04180147,37.67257309],[127.0421385,37.67265402],[127.04248901,37.67268134],[127.04283951,37.67265402],[127.04317655,37.67257309],[127.04348716,37.67244168],[127.04375942,37.67226483],[127.04398285,37.67204933],[127.04414888,37.67180348],[127.04425112,37.6715367],[127.04428564,37.67125927]]]}",2019-10-10,도봉구
9936,2019038,2018,자전거,11320002,서울특별시 도봉구2,서울특별시 도봉구 방학동(방학동우체국 부근),5,5,0,2,2,1,37.66603881,127.04296066,"{type:Polygon,coordinates:[[[127.04475729,37.66603881],[127.04472277,37.66576135],[127.04462053,37.66549456],[127.0444545,37.66524868],[127.04423107,37.66503317],[127.04395882,37.6648563],[127.0436482,37.66472487],[127.04331117,37.66464394],[127.04296066,37.66461661],[127.04261016,37.66464394],[127.04227312,37.66472487],[127.04196251,37.6648563],[127.04169025,37.66503317],[127.04146682,37.66524868],[127.04130079,37.66549456],[127.04119855,37.66576135],[127.04116403,37.66603881],[127.04119855,37.66631626],[127.04130079,37.66658306],[127.04146682,37.66682893],[127.04169025,37.66704444],[127.04196251,37.66722131],[127.04227312,37.66735273],[127.04261016,37.66743366],[127.04296066,37.66746098],[127.04331117,37.66743366],[127.0436482,37.66735273],[127.04395882,37.66722131],[127.04423107,37.66704444],[127.0444545,37.66682893],[127.04462053,37.66658306],[127.04472277,37.66631626],[127.04475729,37.66603881]]]}",2019-10-10,도봉구
9937,2019038,2018,자전거,11320003,서울특별시 도봉구3,서울특별시 도봉구 방학동(방학사거리 부근),5,5,0,2,1,2,37.66260594,127.04228053,"{type:Polygon,coordinates:[[[127.04407716,37.66260594],[127.04404263,37.66232847],[127.0439404,37.66206166],[127.04377437,37.66181577],[127.04355093,37.66160025],[127.04327868,37.66142337],[127.04296807,37.66129193],[127.04263103,37.661211],[127.04228053,37.66118367],[127.04193002,37.661211],[127.04159298,37.66129193],[127.04128237,37.66142337],[127.04101012,37.66160025],[127.04078668,37.66181577],[127.04062065,37.66206166],[127.04051842,37.66232847],[127.04048389,37.66260594],[127.04051842,37.6628834],[127.04062065,37.66315021],[127.04078668,37.66339609],[127.04101012,37.66361161],[127.04128237,37.66378849],[127.04159298,37.66391992],[127.04193002,37.66400085],[127.04228053,37.66402818],[127.04263103,37.66400085],[127.04296807,37.66391992],[127.04327868,37.66378849],[127.04355093,37.66361161],[127.04377437,37.66339609],[127.0439404,37.66315021],[127.04404263,37.6628834],[127.04407716,37.66260594]]]}",2019-10-10,도봉구
9938,2019038,2018,자전거,11320004,서울특별시 도봉구4,서울특별시 도봉구 창동(녹천교사거리 부근),4,4,0,3,0,1,37.64588542,127.05517005,"{type:Polygon,coordinates:[[[127.05696668,37.64588542],[127.05693216,37.64560789],[127.05682992,37.64534102],[127.05666389,37.64509508],[127.05644046,37.6448795],[127.05616821,37.64470259],[127.05585759,37.64457112],[127.05552056,37.64449017],[127.05517005,37.64446284],[127.05481955,37.64449017],[127.05448251,37.64457112],[127.0541719,37.64470259],[127.05389964,37.6448795],[127.05367621,37.64509508],[127.05351018,37.64534102],[127.05340794,37.64560789],[127.05337342,37.64588542],[127.05340794,37.64616295],[127.05351018,37.64642982],[127.05367621,37.64667576],[127.05389964,37.64689133],[127.0541719,37.64706824],[127.05448251,37.6471997],[127.05481955,37.64728065],[127.05517005,37.64730798],[127.05552056,37.64728065],[127.05585759,37.6471997],[127.05616821,37.64706824],[127.05644046,37.64689133],[127.05666389,37.64667576],[127.05682992,37.64642982],[127.05693216,37.64616295],[127.05696668,37.64588542]]]}",2019-10-10,도봉구
9939,2019038,2018,자전거,11350001,서울특별시 노원구1,서울특별시 노원구 상계동(창동교교차로 부근),7,7,0,2,4,1,37.65326327,127.05522843,"{type:Polygon,coordinates:[[[127.05702506,37.65326327],[127.05699054,37.65298577],[127.0568883,37.65271893],[127.05672227,37.65247301],[127.05649884,37.65225745],[127.05622658,37.65208055],[127.05591597,37.6519491],[127.05557893,37.65186816],[127.05522843,37.65184083],[127.05487792,37.65186816],[127.05454089,37.6519491],[127.05423027,37.65208055],[127.05395802,37.65225745],[127.05373458,37.65247301],[127.05356856,37.65271893],[127.05346632,37.65298577],[127.0534318,37.65326327],[127.05346632,37.65354077],[127.05356856,37.65380761],[127.05373458,37.65405353],[127.05395802,37.65426908],[127.05423027,37.65444597],[127.05454089,37.65457742],[127.05487792,37.65465836],[127.05522843,37.65468569],[127.05557893,37.65465836],[127.05591597,37.65457742],[127.05622658,37.65444597],[127.05649884,37.65426908],[127.05672227,37.65405353],[127.0568883,37.65380761],[127.05699054,37.65354077],[127.05702506,37.65326327]]]}",2019-10-10,노원구
9940,2019038,2018,자전거,11350002,서울특별시 노원구2,서울특별시 노원구 중계동(삿갓봉근린공원사거리 부근),5,6,0,2,3,1,37.65793,127.07526942,"{type:Polygon,coordinates:[[[127.07706606,37.65793],[127.07703153,37.65765252],[127.0769293,37.65738569],[127.07676327,37.65713979],[127.07653983,37.65692425],[127.07626758,37.65674736],[127.07595697,37.65661592],[127.07561993,37.65653498],[127.07526942,37.65650764],[127.07491892,37.65653498],[127.07458188,37.65661592],[127.07427127,37.65674736],[127.07399902,37.65692425],[127.07377558,37.65713979],[127.07360955,37.65738569],[127.07350732,37.65765252],[127.07347279,37.65793],[127.07350732,37.65820749],[127.07360955,37.65847431],[127.07377558,37.65872021],[127.07399902,37.65893574],[127.07427127,37.65911263],[127.07458188,37.65924406],[127.07491892,37.659325],[127.07526942,37.65935233],[127.07561993,37.659325],[127.07595697,37.65924406],[127.07626758,37.65911263],[127.07653983,37.65893574],[127.07676327,37.65872021],[127.0769293,37.65847431],[127.07703153,37.65820749],[127.07706606,37.65793]]]}",2019-10-10,노원구
9941,2019038,2018,자전거,11350003,서울특별시 노원구3,서울특별시 노원구 하계동(노원경찰서 부근),4,5,0,2,2,1,37.64307076,127.07180168,"{type:Polygon,coordinates:[[[127.07359831,37.64307076],[127.07356379,37.64279321],[127.07346155,37.64252634],[127.07329552,37.64228038],[127.07307209,37.6420648],[127.07279983,37.64188787],[127.07248922,37.64175641],[127.07215218,37.64167545],[127.07180168,37.64164811],[127.07145117,37.64167545],[127.07111414,37.64175641],[127.07080352,37.64188787],[127.07053127,37.6420648],[127.07030783,37.64228038],[127.07014181,37.64252634],[127.07003957,37.64279321],[127.07000505,37.64307076],[127.07003957,37.6433483],[127.07014181,37.64361517],[127.07030783,37.64386112],[127.07053127,37.6440767],[127.07080352,37.64425362],[127.07111414,37.64438508],[127.07145117,37.64446603],[127.07180168,37.64449337],[127.07215218,37.64446603],[127.07248922,37.64438508],[127.07279983,37.64425362],[127.07307209,37.6440767],[127.07329552,37.64386112],[127.07346155,37.64361517],[127.07356379,37.6433483],[127.07359831,37.64307076]]]}",2019-10-10,노원구
9942,2019038,2018,자전거,11350004,서울특별시 노원구4,서울특별시 노원구 중계동(노해근린공원사거리 부근),4,4,0,2,2,0,37.64897478,127.06955113,"{type:Polygon,coordinates:[[[127.07134776,37.64897478],[127.07131324,37.64869726],[127.071211,37.6484304],[127.07104498,37.64818447],[127.07082154,37.6479689],[127.07054929,37.64779199],[127.07023867,37.64766053],[127.06990164,37.64757958],[127.06955113,37.64755225],[127.06920063,37.64757958],[127.06886359,37.64766053],[127.06855298,37.64779199],[127.06828072,37.6479689],[127.06805729,37.64818447],[127.06789126,37.6484304],[127.06778902,37.64869726],[127.0677545,37.64897478],[127.06778902,37.64925229],[127.06789126,37.64951915],[127.06805729,37.64976508],[127.06828072,37.64998064],[127.06855298,37.65015754],[127.06886359,37.650289],[127.06920063,37.65036994],[127.06955113,37.65039728],[127.06990164,37.65036994],[127.07023867,37.650289],[127.07054929,37.65015754],[127.07082154,37.64998064],[127.07104498,37.64976508],[127.071211,37.64951915],[127.07131324,37.64925229],[127.07134776,37.64897478]]]}",2019-10-10,노원구
9943,2019038,2018,자전거,11350005,서울특별시 노원구5,서울특별시 노원구 상계동(당고개입구오거리 부근),4,4,0,1,3,0,37.66320919,127.07583897,"{type:Polygon,coordinates:[[[127.0776356,37.66320919],[127.07760108,37.66293172],[127.07749884,37.66266492],[127.07733281,37.66241903],[127.07710938,37.6622035],[127.07683712,37.66202663],[127.07652651,37.6618952],[127.07618948,37.66181426],[127.07583897,37.66178693],[127.07548846,37.66181426],[127.07515143,37.6618952],[127.07484082,37.66202663],[127.07456856,37.6622035],[127.07434513,37.66241903],[127.0741791,37.66266492],[127.07407686,37.66293172],[127.07404234,37.66320919],[127.07407686,37.66348665],[127.0741791,37.66375345],[127.07434513,37.66399934],[127.07456856,37.66421486],[127.07484082,37.66439173],[127.07515143,37.66452316],[127.07548846,37.66460409],[127.07583897,37.66463142],[127.07618948,37.66460409],[127.07652651,37.66452316],[127.07683712,37.66439173],[127.07710938,37.66421486],[127.07733281,37.66399934],[127.07749884,37.66375345],[127.07760108,37.66348665],[127.0776356,37.66320919]]]}",2019-10-10,노원구
9944,2019038,2018,자전거,11350006,서울특별시 노원구6,서울특별시 노원구 상계동(온수골사거리 부근),4,4,0,1,2,1,37.66134906,127.05774124,"{type:Polygon,coordinates:[[[127.05953787,37.66134906],[127.05950335,37.66107159],[127.05940111,37.66080478],[127.05923509,37.66055888],[127.05901165,37.66034335],[127.0587394,37.66016647],[127.05842878,37.66003504],[127.05809175,37.6599541],[127.05774124,37.65992677],[127.05739074,37.6599541],[127.0570537,37.66003504],[127.05674309,37.66016647],[127.05647083,37.66034335],[127.0562474,37.66055888],[127.05608137,37.66080478],[127.05597913,37.66107159],[127.05594461,37.66134906],[127.05597913,37.66162654],[127.05608137,37.66189334],[127.0562474,37.66213923],[127.05647083,37.66235476],[127.05674309,37.66253163],[127.0570537,37.66266306],[127.05739074,37.662744],[127.05774124,37.66277133],[127.05809175,37.662744],[127.05842878,37.66266306],[127.0587394,37.66253163],[127.05901165,37.66235476],[127.05923509,37.66213923],[127.05940111,37.66189334],[127.05950335,37.66162654],[127.05953787,37.66134906]]]}",2019-10-10,노원구
9945,2019038,2018,자전거,11350007,서울특별시 노원구7,서울특별시 노원구 상계동(상계2동주민센터 부근),3,4,1,1,2,0,37.65774187,127.06774023,"{type:Polygon,coordinates:[[[127.06953686,37.65774187],[127.06950234,37.65746438],[127.0694001,37.65719756],[127.06923407,37.65695165],[127.06901064,37.65673611],[127.06873838,37.65655922],[127.06842777,37.65642778],[127.06809073,37.65634684],[127.06774023,37.65631951],[127.06738972,37.65634684],[127.06705269,37.65642778],[127.06674208,37.65655922],[127.06646982,37.65673611],[127.06624639,37.65695165],[127.06608036,37.65719756],[127.06597812,37.65746438],[127.0659436,37.65774187],[127.06597812,37.65801935],[127.06608036,37.65828617],[127.06624639,37.65853207],[127.06646982,37.65874761],[127.06674208,37.65892449],[127.06705269,37.65905593],[127.06738972,37.65913687],[127.06774023,37.6591642],[127.06809073,37.65913687],[127.06842777,37.65905593],[127.06873838,37.65892449],[127.06901064,37.65874761],[127.06923407,37.65853207],[127.0694001,37.65828617],[127.06950234,37.65801935],[127.06953686,37.65774187]]]}",2019-10-10,노원구
9946,2019038,2018,자전거,11380001,서울특별시 은평구1,서울특별시 은평구 역촌동(CJ드림시티오피스텔 부근),7,7,0,2,4,1,37.59958409,126.91747395,"{type:Polygon,coordinates:[[[126.91927058,37.59958409],[126.91923605,37.59930639],[126.91913382,37.59903936],[126.91896779,37.59879326],[126.91874435,37.59857755],[126.9184721,37.59840052],[126.91816149,37.59826898],[126.91782445,37.59818797],[126.91747395,37.59816062],[126.91712344,37.59818797],[126.9167864,37.59826898],[126.91647579,37.59840052],[126.91620354,37.59857755],[126.9159801,37.59879326],[126.91581408,37.59903936],[126.91571184,37.59930639],[126.91567731,37.59958409],[126.91571184,37.5998618],[126.91581408,37.60012883],[126.9159801,37.60037492],[126.91620354,37.60059062],[126.91647579,37.60076765],[126.9167864,37.60089919],[126.91712344,37.60098019],[126.91747395,37.60100754],[126.91782445,37.60098019],[126.91816149,37.60089919],[126.9184721,37.60076765],[126.91874435,37.60059062],[126.91896779,37.60037492],[126.91913382,37.60012883],[126.91923605,37.5998618],[126.91927058,37.59958409]]]}",2019-10-10,은평구
9947,2019038,2018,자전거,11380002,서울특별시 은평구2,서울특별시 은평구 역촌동(역말사거리 부근),5,6,0,1,3,2,37.60616183,126.91529603,"{type:Polygon,coordinates:[[[126.91709266,37.60616183],[126.91705814,37.60588415],[126.9169559,37.60561714],[126.91678988,37.60537106],[126.91656644,37.60515537],[126.91629419,37.60497836],[126.91598357,37.60484683],[126.91564654,37.60476583],[126.91529603,37.60473848],[126.91494553,37.60476583],[126.91460849,37.60484683],[126.91429788,37.60497836],[126.91402562,37.60515537],[126.91380219,37.60537106],[126.91363616,37.60561714],[126.91353392,37.60588415],[126.9134994,37.60616183],[126.91353392,37.60643951],[126.91363616,37.60670651],[126.91380219,37.60695259],[126.91402562,37.60716827],[126.91429788,37.60734528],[126.91460849,37.60747681],[126.91494553,37.6075578],[126.91529603,37.60758515],[126.91564654,37.6075578],[126.91598357,37.60747681],[126.91629419,37.60734528],[126.91656644,37.60716827],[126.91678988,37.60695259],[126.9169559,37.60670651],[126.91705814,37.60643951],[126.91709266,37.60616183]]]}",2019-10-10,은평구
9948,2019038,2018,자전거,11380003,서울특별시 은평구3,서울특별시 은평구 구산동(구산사거리 부근),4,4,0,1,2,1,37.61391786,126.91167298,"{type:Polygon,coordinates:[[[126.91346961,37.61391786],[126.91343509,37.61364021],[126.91333285,37.61337323],[126.91316682,37.61312718],[126.91294339,37.61291151],[126.91267113,37.61273451],[126.91236052,37.612603],[126.91202348,37.61252201],[126.91167298,37.61249466],[126.91132247,37.61252201],[126.91098544,37.612603],[126.91067482,37.61273451],[126.91040257,37.61291151],[126.91017913,37.61312718],[126.91001311,37.61337323],[126.90991087,37.61364021],[126.90987635,37.61391786],[126.90991087,37.61419551],[126.91001311,37.61446249],[126.91017913,37.61470853],[126.91040257,37.6149242],[126.91067482,37.61510119],[126.91098544,37.6152327],[126.91132247,37.61531369],[126.91167298,37.61534103],[126.91202348,37.61531369],[126.91236052,37.6152327],[126.91267113,37.61510119],[126.91294339,37.6149242],[126.91316682,37.61470853],[126.91333285,37.61446249],[126.91343509,37.61419551],[126.91346961,37.61391786]]]}",2019-10-10,은평구
9949,2019038,2018,자전거,11380004,서울특별시 은평구4,서울특별시 은평구 녹번동(코끼리주유소 부근),4,4,0,1,1,2,37.60352549,126.92559762,"{type:Polygon,coordinates:[[[126.92739425,37.60352549],[126.92735972,37.6032478],[126.92725749,37.60298078],[126.92709146,37.6027347],[126.92686803,37.602519],[126.92659577,37.60234198],[126.92628516,37.60221044],[126.92594812,37.60212944],[126.92559762,37.60210209],[126.92524711,37.60212944],[126.92491007,37.60221044],[126.92459946,37.60234198],[126.92432721,37.602519],[126.92410377,37.6027347],[126.92393775,37.60298078],[126.92383551,37.6032478],[126.92380099,37.60352549],[126.92383551,37.60380318],[126.92393775,37.60407019],[126.92410377,37.60431628],[126.92432721,37.60453197],[126.92459946,37.60470898],[126.92491007,37.60484051],[126.92524711,37.60492151],[126.92559762,37.60494886],[126.92594812,37.60492151],[126.92628516,37.60484051],[126.92659577,37.60470898],[126.92686803,37.60453197],[126.92709146,37.60431628],[126.92725749,37.60407019],[126.92735972,37.60380318],[126.92739425,37.60352549]]]}",2019-10-10,은평구
